DATA;REG_ANS;CD_CONTA_CONTABIL;DESCRICAO;VL_SALDO_INICIAL;VL_SALDO_FINAL;trimestre;ano
2023-01-01;361569;214119;Débitos a Prestadores de Serviços de Assistência à Saúde;71531.6;46395.46;1T;2023
2023-01-01;361569;21411901;Prestadores de Serviços de Assistência à Saúde;71531.6;46395.46;1T;2023
2023-01-01;361569;214119011;Prestadores de Serviços de Assistência à Saúde;71531.6;46395.46;1T;2023
2023-01-01;361569;215;PROVISÕES;4.77;46266.7;1T;2023
2023-01-01;361569;2151;PROVISÃO PARA IMPOSTO DE RENDA E CONTRIBUIÇÃO SOCIAL;4.77;46266.7;1T;2023
2023-01-01;361569;21511;PROVISÃO PARA IMPOSTO DE RENDA E CONTRIBUIÇÃO SOCIAL;4.77;46266.7;1T;2023
2023-01-01;361569;215119;Provisão para Imposto de Renda e Contribuição Social;4.77;46266.7;1T;2023
2023-01-01;361569;21511901;Provisão para Imposto de Renda e Contribuição Social;4.77;46266.7;1T;2023
2023-01-01;361569;215119011;Provisão para Imposto de Renda - IRPJ;0.0;32093.94;1T;2023
2023-01-01;361569;215119012;Provisão para Contribuição Social Sobre o Lucro Líquido - CSSL;4.77;14172.76;1T;2023
2023-01-01;361569;216;TRIBUTOS E ENCARGOS SOCIAIS A RECOLHER;677683.72;683083.42;1T;2023
2023-01-01;361569;2161;TRIBUTOS E CONTRIBUIÇÕES;326843.33;340106.37;1T;2023
2023-01-01;361569;21611;TRIBUTOS E CONTRIBUIÇÕES;326843.33;340106.37;1T;2023
2023-01-01;361569;216119;Tributos e Contribuições;326843.33;340106.37;1T;2023
2023-01-01;361569;21611903;Outros Tributos e Contribuições;326843.33;340106.37;1T;2023
2023-01-01;361569;216119031;Imposto Sobre Serviços - ISS;36067.88;42303.87;1T;2023
2023-01-01;361569;216119034;Contribuições Previdenciárias;232650.75;241790.94;1T;2023
2023-01-01;361569;216119035;FGTS a Recolher;20800.44;15224.91;1T;2023
2023-01-01;361569;216119036;COFINS e PIS / PASEP;37190.48;40652.87;1T;2023
2023-01-01;361569;216119038;Outros Impostos e Contribuições a Recolher;133.78;133.78;1T;2023
2023-01-01;361569;2162;RETENÇÕES DE IMPOSTOS E CONTRIBUIÇÕES;350840.39;342977.05;1T;2023
2023-01-01;361569;21621;RETENÇÕES DE IMPOSTOS E CONTRIBUIÇÕES;350840.39;342977.05;1T;2023
2023-01-01;361569;216219;Retenções de Imposto e Contribuições;350840.39;342977.05;1T;2023
2023-01-01;361569;21621901;Retenções de Imposto e Contribuições;350840.39;342977.05;1T;2023
2023-01-01;361569;216219011;Imposto de Renda Retido na Fonte - de Funcionários;17959.34;13498.58;1T;2023
2023-01-01;361569;216219012;Imposto de Renda Retido na Fonte - de Terceiros;332393.61;328179.39;1T;2023
2023-01-01;361569;216219014;Contribuição Social Sobre o Lucro Líquido - CSLL;104.83;279.38;1T;2023
2023-01-01;361569;216219015;COFINS;314.48;838.11;1T;2023
2023-01-01;361569;216219016;PIS;68.13;181.59;1T;2023
2023-01-01;361569;217;EMPRÉSTIMOS E FINANCIAMENTOS A PAGAR;30542.12;30542.12;1T;2023
2023-01-01;361569;2171;EMPRÉSTIMOS;30542.12;30542.12;1T;2023
2023-01-01;361569;21711;EMPRÉSTIMOS;30542.12;30542.12;1T;2023
2023-01-01;361569;217119;Empréstimos;30542.12;30542.12;1T;2023
2023-01-01;361569;21711901;Empréstimos;30542.12;30542.12;1T;2023
2023-01-01;361569;217119012;Empréstimos Bancários;30542.12;30542.12;1T;2023
2023-01-01;361569;218;DÉBITOS DIVERSOS;291545.22;369494.45;1T;2023
2023-01-01;361569;2181;OBRIGAÇÕES COM PESSOAL;203674.59;247826.44;1T;2023
2023-01-01;361569;21811;OBRIGAÇÕES COM PESSOAL;203674.59;247826.44;1T;2023
2023-01-01;361569;218119;Obrigações com Pessoal;203674.59;247826.44;1T;2023
2023-01-01;361569;21811901;Obrigações com Pessoal;203674.59;247826.44;1T;2023
2023-01-01;361569;218119011;Salários a Pagar;89.79;0.0;1T;2023
2023-01-01;361569;218119013;Honorários;0.0;0.0;1T;2023
2023-01-01;361569;218119014;Férias;150665.93;154400.76;1T;2023
2023-01-01;361569;218119015;Décimo Terceiro Salário;0.0;31017.33;1T;2023
2023-01-01;361569;218119018;Outras Obrigações com Pessoal;52918.87;62408.35;1T;2023
2023-01-01;361569;2182;FORNECEDORES;56574.82;77484.48;1T;2023
2023-01-01;361569;21821;FORNECEDORES;56574.82;77484.48;1T;2023
2023-01-01;361569;218219;Fornecedores;56574.82;77484.48;1T;2023
2023-01-01;361569;21821901;Fornecedores;56574.82;77484.48;1T;2023
2023-01-01;361569;218219011;Fornecedores;56574.82;77484.48;1T;2023
2023-01-01;361569;2185;DEPÓSITOS DE BENEFICIÁRIOS E DE TERCEIROS;27221.45;34775.23;1T;2023
2023-01-01;361569;21851;DEPÓSITOS DE BENEFICIÁRIOS E DE TERCEIROS;27221.45;34775.23;1T;2023
2023-01-01;361569;218519;Depósitos de Beneficiários e de Terceiros;27221.45;34775.23;1T;2023
2023-01-01;361569;21851901;Depósitos de Beneficiários e de Terceiros;27221.45;34775.23;1T;2023
2023-01-01;361569;218519011;Depósitos de Beneficiários de Planos de Assistência à Saúde e de Terceiros;27221.45;34775.23;1T;2023
2023-01-01;361569;2188;OUTROS DÉBITOS A PAGAR;4074.36;9408.3;1T;2023
2023-01-01;361569;21888;OUTROS DÉBITOS A PAGAR;4074.36;9408.3;1T;2023
2023-01-01;361569;218889;Outros Débitos a Pagar;4074.36;9408.3;1T;2023
2023-01-01;361569;21888908;Outros Débitos a Pagar;4074.36;9408.3;1T;2023
2023-01-01;361569;218889088;Outros Débitos a Pagar;4074.36;9408.3;1T;2023
2023-01-01;361569;219;CONTA-CORRENTE DE COOPERADOS;8631.17;12539.98;1T;2023
2023-01-01;361569;2191;CONTA-CORRENTE DE COOPERADOS;8631.17;12539.98;1T;2023
2023-01-01;361569;21911;CONTA-CORRENTE DE COOPERADOS;8631.17;12539.98;1T;2023
2023-01-01;361569;219119;Conta-Corrente de Cooperados;8631.17;12539.98;1T;2023
2023-01-01;361569;21911901;Conta-Corrente de Cooperados;8631.17;12539.98;1T;2023
2023-01-01;361569;219119011;Débitos a Pagar a Cooperados;8631.17;12539.98;1T;2023
2023-01-01;361569;23;PASSIVO NÃO CIRCULANTE;30541.76;22906.25;1T;2023
2023-01-01;361569;237;EMPRÉSTIMOS E FINANCIAMENTOS A PAGAR;30541.76;22906.25;1T;2023
2023-01-01;361569;2377;EMPRÉSTIMOS E FINANCIAMENTOS A PAGAR;30541.76;22906.25;1T;2023
2023-01-01;361569;23771;EMPRÉSTIMOS;30541.76;22906.25;1T;2023
2023-01-01;361569;237719;Empréstimos;30541.76;22906.25;1T;2023
2023-01-01;361569;23771901;Empréstimos;30541.76;22906.25;1T;2023
2023-01-01;361569;237719011;Empréstimos Hipotecários;30541.76;22906.25;1T;2023
2023-01-01;361569;25;PATRIMÔNIO LÍQUIDO / PATRIMÔNIO SOCIAL;6651732.28;6905778.16;1T;2023
2023-01-01;361569;251;CAPITAL SOCIAL/PATRIMÔNIO SOCIAL;1055240.17;1064960.49;1T;2023
2023-01-01;361569;2511;CAPITAL SOCIAL SUBSCRITO / PATRIMÔNIO SOCIAL;1055240.17;1064960.49;1T;2023
2023-01-01;361569;25111;CAPITAL SOCIAL NACIONAL;1055240.17;1064960.49;1T;2023
2023-01-01;361569;251119;Capital Social Nacional;1055240.17;1064960.49;1T;2023
2023-01-01;361569;25111901;Capital Social Nacional;1055240.17;1064960.49;1T;2023
2023-01-01;361569;251119011;Capital Social - Cotas;1055240.17;1064960.49;1T;2023
2023-01-01;361569;2512;(-) ACIONISTAS/COTISTAS CAPITAL A INTEGRALIZAR;0.0;0.0;1T;2023
2023-01-01;361569;25121;(-) ACIONISTAS/COTISTAS CAPITAL A INTEGRALIZAR;0.0;0.0;1T;2023
2023-01-01;361569;251219;(-) Acionistas / Cotistas Capital a Integralizar;0.0;0.0;1T;2023
2023-01-01;361569;25121901;(-) Acionistas / Cotistas Capital a Integralizar;0.0;0.0;1T;2023
2023-01-01;361569;251219011;(-) Acionistas / Cotistas País;0.0;0.0;1T;2023
2023-01-01;361569;253;RESERVAS;5608779.71;5722624.71;1T;2023
2023-01-01;361569;2531;RESERVAS DE CAPITAL / RESERVAS PATRIMONIAIS;4167445.38;4294397.98;1T;2023
2023-01-01;361569;25311;RESERVAS DE CAPITAL / RESERVAS PATRIMONIAIS;4167445.38;4294397.98;1T;2023
2023-01-01;361569;253119;Reservas de Capital/Reservas Patrimoniais;4167445.38;4294397.98;1T;2023
2023-01-01;361569;25311901;Reservas de Capital/Reservas Patrimoniais;4167445.38;4294397.98;1T;2023
2023-01-01;361569;253119011;Reservas de Capital/Reservas Patrimoniais;4167445.38;4294397.98;1T;2023
2023-01-01;361569;2533;RESERVAS DE LUCROS / SOBRAS / RETENÇÃO DE SUPERÁVITS;1441334.33;1428226.73;1T;2023
2023-01-01;361569;25331;RESERVAS DE LUCROS ;1441334.33;1428226.73;1T;2023
2023-01-01;361569;253319;Reservas de Lucros ;1441334.33;1428226.73;1T;2023
2023-01-01;361569;25331902;Reservas de Sobras/Retenção de Superávits;1441334.33;1428226.73;1T;2023
2023-01-01;361569;253319021;Fundo de Reserva;328888.97;328068.97;1T;2023
2023-01-01;361569;253319022;Fundo de Assistência Técnica, Educacional e Social (F.A.T.E.S.);1112445.36;1100157.76;1T;2023
2023-01-01;361569;256;LUCROS/PREJUÍZOS-SUPERÁVITS/DÉFICITS ACUMULADOS ou RESULTADO;-12287.6;118192.96;1T;2023
2023-01-01;361569;2562;RESULTADO - COOPERATIVAS;-12287.6;118192.96;1T;2023
2023-01-01;361569;25621;RESULTADO - COOPERATIVAS;-12287.6;118192.96;1T;2023
2023-01-01;361569;256219;Resultado - Cooperativas;-12287.6;118192.96;1T;2023
2023-01-01;361569;25621901;Resultado - Cooperativas;-12287.6;118192.96;1T;2023
2023-01-01;361569;256219012;Resultado Tributável - Mês;-12287.6;118192.96;1T;2023
2023-01-01;361569;3;RECEITAS;0.0;5671025.1;1T;2023
2023-01-01;361569;31;RECEITAS COM OPERAÇÕES DE ASSISTÊNCIA A SAÚDE;0.0;5494272.91;1T;2023
2023-01-01;361569;311;CONTRAPRESTAÇÕES LÍQUIDAS / PRÊMIOS RETIDOS;0.0;5494272.91;1T;2023
2023-01-01;361569;3111;CONTRAPRESTAÇÕES EMITIDAS / PRÊMIOS EMITIDOS DE ASSISTÊNCIA A SAÚDE;0.0;5524485.63;1T;2023
2023-01-01;361569;31112;CONTRAPRESTAÇÕES EMITIDAS / PRÊMIOS EMITIDOS DE ASSISTÊNCIA ODONTOLÓGICA;0.0;5524485.63;1T;2023
2023-01-01;361569;311121;Cobertura Assistencial com Preço Preestabelecido;0.0;5524485.63;1T;2023
2023-01-01;361569;31112101;Planos Individuais/Familiares antes da Lei;0.0;642.22;1T;2023
2023-01-01;361569;311121011;Contraprestação Emitida;0.0;642.22;1T;2023
2023-01-01;361569;31112102;Planos Individuais/Familiares pós da Lei;0.0;2664350.99;1T;2023
2023-01-01;361569;311121021;Contraprestação Emitida;0.0;2664350.99;1T;2023
2023-01-01;361569;31112104;Planos Coletivos por Adesão depois  da  Lei;0.0;136672.27;1T;2023
2023-01-01;361569;311121041;Contraprestação Emitida;0.0;136672.27;1T;2023
2023-01-01;361569;31112105;Planos Coletivos Empresariais antes da Lei;0.0;22940.0;1T;2023
2023-01-01;361569;311121051;Contraprestação Emitida;0.0;22940.0;1T;2023
2023-01-01;361569;31112106;Planos Coletivos Empresariais depois  da Lei;0.0;2699880.15;1T;2023
2023-01-01;361569;311121061;Contraprestação Emitida;0.0;2699880.15;1T;2023
2023-01-01;361569;3119;(-)OUTRAS DEDUÇÕES DAS CONTRAPRESTAÇÕES / PRÊMIOS;0.0;-30212.72;1T;2023
2023-01-01;361569;31192;(-) OUTRAS DEDUÇÕES DAS CONTRAPRESTAÇÕES/PRÊMIOS DE ASSISTÊNCIA ODONTOLÓGICA;0.0;-30212.72;1T;2023
2023-01-01;361569;311921;Cobertura Assistencial com Preço Preestabelecido;0.0;-30212.72;1T;2023
2023-01-01;361569;31192101;Descontos;0.0;-27456.8;1T;2023
2023-01-01;361569;311921011;Descontos;0.0;-27456.8;1T;2023
2023-01-01;361569;31192103;Outras Deduções;0.0;-2755.92;1T;2023
2023-01-01;361569;311921031;Outras Deduções;0.0;-2755.92;1T;2023
2023-01-01;361569;32;(-) TRIBUTOS DIRETOS DE OPERAÇÕES DE ASSISTÊNCIA À SAÚDE;0.0;-251049.48;1T;2023
2023-01-01;361569;321;(-) TRIBUTOS DIRETOS DE OPERAÇÕES COM PLANOS DE ASSISTÊNCIA À SAÚDE DA OPERADORA;0.0;-251049.48;1T;2023
2023-01-01;361569;3211;(-) TRIBUTOS DIRETOS DE OPERAÇÕES COM PLANOS DE ASSISTÊNCIA À SAÚDE DA OPERADORA;0.0;-251049.48;1T;2023
2023-01-01;361569;32112;(-) TRIBUTOS DIRETOS DE OPERAÇÕES DE ASSISTÊNCIA ODONTOLÓGICA;0.0;-251049.48;1T;2023
2023-01-01;361569;321129;(-) Tributos Diretos de Operações de Assistência Odontológica;0.0;-251049.48;1T;2023
2023-01-01;361569;32112901;(-) Tributos Diretos de Operações de Assistência Odontológica;0.0;-251049.48;1T;2023
2023-01-01;361569;321129011;(-) Tributos Federais;0.0;-125847.39;1T;2023
2023-01-01;361569;321129013;(-) Tributos Municipais;0.0;-125202.09;1T;2023
2023-01-01;361569;33;OUTRAS RECEITAS OPERACIONAIS;0.0;195833.78;1T;2023
2023-01-01;361569;331;OUTRAS RECEITAS OPERACIONAIS DE PLANOS DE ASSISTÊNCIA À SAÚDE;0.0;112.0;1T;2023
2023-01-01;361569;3311;OUTRAS RECEITAS OPERACIONAIS DE PLANOS DE ASSISTÊNCIA À SAÚDE;0.0;112.0;1T;2023
2023-01-01;355691;43;DESPESAS DE COMERCIALIZAÇÃO;0.0;964942.68;1T;2023
2023-01-01;355691;431;COMISSÃO E AGENCIAMENTO SOBRE OPERAÇÕES DE ASSISTÊNCIA À SAÚDE;0.0;964942.68;1T;2023
2023-01-01;355691;4311;CONTRAPRESTAÇÕES PECUNIÁRIAS;0.0;964942.68;1T;2023
2023-01-01;355691;43111;CONTRAPRESTAÇÕES PECUNIÁRIAS/PRÊMIOS DE SEGURO - MÉDICO HOSPITALAR;0.0;964942.68;1T;2023
2023-01-01;355691;431111;Cobertura Assistencial com Preço Preestabelecido;0.0;865170.58;1T;2023
2023-01-01;355691;43111112;Cobertura Assistencial com Preço Preestabelecido - Individual/Familiar;0.0;354218.77;1T;2023
2023-01-01;355691;431111122;Comissão/Agenciamento;0.0;330740.58;1T;2023
2023-01-01;355691;431111123;Encargos Sociais;0.0;23478.19;1T;2023
2023-01-01;355691;43111113;Cobertura Assistencial com Preço Preestabelecido - Coletivos por Adesão;0.0;50065.1;1T;2023
2023-01-01;355691;431111132;Comissão/Agenciamento;0.0;50065.1;1T;2023
2023-01-01;355691;43111114;Cobertura Assistencial com Preço Preestabelecido - Coletivos Empresariais;0.0;460886.71;1T;2023
2023-01-01;355691;431111142;Comissão/Agenciamento;0.0;419683.24;1T;2023
2023-01-01;355691;431111143;Encargos Sociais;0.0;41203.47;1T;2023
2023-01-01;355691;431112;Cobertura Assistencial com Preço Pós-estabelecido;0.0;99772.1;1T;2023
2023-01-01;355691;43111212;Cobertura Assistencial com Preço Pós-estabelecido - Coletivos por Adesão;0.0;99772.1;1T;2023
2023-01-01;355691;431112122;Comissão/Agenciamento;0.0;99772.1;1T;2023
2023-01-01;355691;44;OUTRAS DESPESAS OPERACIONAIS;0.0;21335173.48;1T;2023
2023-01-01;355691;441;OUTRAS DESPESAS OPERACIONAIS COM PLANOS DE ASSISTÊNCIA À SAÚDE DA OPERADORA;0.0;474787.37;1T;2023
2023-01-01;355691;4413;OUTRAS DESPESAS DE OPERAÇÕES DE PLANOS DE ASSISTÊNCIA A SAÚDE;0.0;723641.23;1T;2023
2023-01-01;355691;44131;OUTRAS DESPESAS DE OPERAÇÕES DE PLANOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR;0.0;723641.23;1T;2023
2023-01-01;355691;441319;Outras Despesas de Operações de Assistência Médico-Hospitalar;0.0;723641.23;1T;2023
2023-01-01;355691;44131911;Outras Despesas de Operações de Assistência Médico-Hospitalar;0.0;723641.23;1T;2023
2023-01-01;355691;441319111;Confecção de Carteiras/Livro de Credenciamento;0.0;20490.58;1T;2023
2023-01-01;355691;441319113;Despesas com Encargos Sociais;0.0;66945.38;1T;2023
2023-01-01;355691;441319117;Despesas com Serviços Prestados por Terceiros;0.0;12617.35;1T;2023
2023-01-01;355691;441319119;Outras Despesas;0.0;623587.92;1T;2023
2023-01-01;355691;4415;PROGRAMAS REGULATÓRIOS DE ATENÇÃO À SAÚDE;0.0;40248.37;1T;2023
2023-01-01;355691;44151;PROGRAMAS DE PROMOÇÃO DA SAÚDE E PREVENÇÃO DE RISCOS E DOENÇAS;0.0;40248.37;1T;2023
2023-01-01;355691;441519;Programas de Promoção da Saúde e Prevenção de Riscos e Doenças;0.0;40248.37;1T;2023
2023-01-01;355691;44151911;Programas de Promoção da Saúde e Prevenção de Riscos e Doenças;0.0;40248.37;1T;2023
2023-01-01;355691;441519111;Despesas com Programa de Promoção da Saúde e Prevenção de Riscos e Doenças - Aprovadas pela DIPRO;0.0;40248.37;1T;2023
2023-01-01;355691;4416;(-) RECUPERAÇÃO DE OUTRAS DESPESAS OPERACIONAIS DE ASSISTÊNCIA A SAÚDE;0.0;-466031.71;1T;2023
2023-01-01;355691;44161;(-) RECUPERAÇÃO DE OUTRAS DESPESAS OPERACIONAIS DE ASSISTÊNCIA MÉDICO-HOSPITALAR;0.0;-466031.71;1T;2023
2023-01-01;355691;441619;(-) Recuperação de Outras Despesas Operacionais de Assistência Médico-Hospitalar;0.0;-466031.71;1T;2023
2023-01-01;355691;44161911;(-) Recuperação de Outras Despesas Operacionais de Assistência Médico-Hospitalar;0.0;-466031.71;1T;2023
2023-01-01;355691;441619119;(-) Outras;0.0;-466031.71;1T;2023
2023-01-01;355691;4419;PROVISÃO PARA PERDAS SOBRE CRÉDITOS;0.0;176929.48;1T;2023
2023-01-01;355691;44191;PROVISÃO PARA PERDAS SOBRE CRÉDITOS - MÉDICO HOSPITALAR;0.0;176929.48;1T;2023
2023-01-01;355691;441919;Provisão para Perdas sobre Créditos - Médico Hospitalar;0.0;176929.48;1T;2023
2023-01-01;355691;44191911;Provisão Sobre Contraprestação Pecuniárias/Prêmios a Receber de Assistência Médico-Hospitalar;0.0;176929.48;1T;2023
2023-01-01;355691;441919111;Provisão Sobre Contraprest. Pecuniárias/Prêmios a Receber de Assist. Méd-Hospitalar;0.0;176929.48;1T;2023
2023-01-01;355691;442;OUTRAS DESPESAS OPERACIONAIS DE ASSISTÊNCIA À SAÚDE NÃO RELACIONADAS COM PLANO DE SAÚDE DA OPERADORA;0.0;20860386.11;1T;2023
2023-01-01;355691;4421;DESPESAS COM OPERAÇÕES DE ASSISTÊNCIA A SAÚDE;0.0;18143006.05;1T;2023
2023-01-01;355691;44211;DESPESAS COM OPERAÇÕES DE ASSISTÊNCIA MÉDICO-HOSPITALAR;0.0;18143006.05;1T;2023
2023-01-01;355691;442119;Despesas com Prestação de Serviços;0.0;18143006.05;1T;2023
2023-01-01;355691;44211911;Despesas com Prestação de Serviços;0.0;18143006.05;1T;2023
2023-01-01;355691;442119119;Despesas com Prestação de Serviços - Outros;0.0;18143006.05;1T;2023
2023-01-01;355691;44211921;Despesas com Prestação de Serviços;0.0;0.0;1T;2023
2023-01-01;355691;442119219;Despesas com Prestação de Serviços - Outros;0.0;0.0;1T;2023
2023-01-01;355691;44211971;Despesas com Prestação de Serviços;0.0;0.0;1T;2023
2023-01-01;355691;442119719;Despesas com Prestação de Serviços - Outros;0.0;0.0;1T;2023
2023-01-01;355691;4429;OUTRAS DESPESAS OPERACIONAIS;0.0;2717380.06;1T;2023
2023-01-01;355691;44299;OUTRAS DESPESAS OPERACIONAIS;0.0;2717380.06;1T;2023
2023-01-01;355691;442999;Outras Despesas Operacionais;0.0;2717380.06;1T;2023
2023-01-01;355691;44299911;Outras Despesas Operacionais;0.0;2717380.06;1T;2023
2023-01-01;355691;442999111;Outras Despesas Operacionais;0.0;2717380.06;1T;2023
2023-01-01;355691;45;DESPESAS FINANCEIRAS;0.0;1805495.66;1T;2023
2023-01-01;355691;451;DESPESAS COM APLICAÇÕES FINANCEIRAS;0.0;378833.39;1T;2023
2023-01-01;355691;4511;DESPESAS FINANCEIRAS COM TÍTULOS DE RENDA FIXA - PRIVADOS;0.0;378833.39;1T;2023
2023-01-01;355691;45111;DESPESAS FINANCEIRAS COM TÍTULOS DE RENDA FIXA - PRIVADOS;0.0;378833.39;1T;2023
2023-01-01;355691;451119;Despesas Financeiras com Títulos de Renda Fixa - Privados;0.0;378833.39;1T;2023
2023-01-01;355691;45111911;Despesas Financeiras com Títulos de Renda Fixa - Privados;0.0;378833.39;1T;2023
2023-01-01;355691;451119111;Ajuste ao valor de mercado;0.0;378833.39;1T;2023
2023-01-01;355691;452;DESPESAS FINANCEIRAS COM OPERAÇÕES DE ASSISTÊNCIA À SAÚDE;0.0;3165.94;1T;2023
2023-01-01;355691;4521;DESPESAS FINANCEIRAS COM OPERAÇÕES DE ASSISTÊNCIA À SAÚDE;0.0;3165.94;1T;2023
2023-01-01;355691;45211;DESPESAS FINANCEIRAS COM OPERAÇÕES DE ASSISTÊNCIA MÉDICO-HOSPITALAR;0.0;3165.94;1T;2023
2023-01-01;355691;452119;Despesas Financeiras com Operações de Assistência Médico-Hospitalar;0.0;3165.94;1T;2023
2023-01-01;355691;45211911;Despesas Financeiras com Operações de Assistência Médico-Hospitalar;0.0;3165.94;1T;2023
2023-01-01;355691;452119111;Descontos Concedidos;0.0;3165.94;1T;2023
2023-01-01;355691;458;OUTRAS DESPESAS FINANCEIRAS;0.0;1423496.33;1T;2023
2023-01-01;355691;4581;DESPESAS FINANCEIRAS DE ENCARGOS SOBRE TRIBUTOS;0.0;1421327.65;1T;2023
2023-01-01;355691;45811;DESPESAS FINANCEIRAS DE ENCARGOS SOBRE TRIBUTOS;0.0;1421327.65;1T;2023
2023-01-01;355691;458119;Despesas Financeiras de Encargos sobre Tributos;0.0;1421327.65;1T;2023
2023-01-01;355691;45811911;Despesas Financeiras de Encargos sobre Tributos;0.0;1421327.65;1T;2023
2023-01-01;355691;458119111;Juros;0.0;37.72;1T;2023
2023-01-01;355691;458119112;Atualização Monetária;0.0;599607.03;1T;2023
2023-01-01;355691;458119119;Outras Despesas;0.0;821682.9;1T;2023
2023-01-01;355691;4584;DESPESAS COM IMPOSTOS E CONTRIBUIÇÕES SOBRE TRANSAÇÕES FINANCEIRAS;0.0;1957.41;1T;2023
2023-01-01;355691;45841;DESPESAS COM IMPOSTOS E CONTRIBUIÇÕES SOBRE TRANSAÇÕES FINANCEIRAS;0.0;1957.41;1T;2023
2023-01-01;355691;458419;Despesas com Impostos e Contribuições sobre Transações Financeiras;0.0;1957.41;1T;2023
2023-01-01;355691;45841911;Despesas com Impostos e Contribuições sobre Transações Financeiras;0.0;1957.41;1T;2023
2023-01-01;355691;458419112;Imposto Sobre Operações Financeiras - IOF;0.0;735.49;1T;2023
2023-01-01;355691;458419119;Outras Despesas;0.0;1221.92;1T;2023
2023-01-01;355691;4589;DESPESAS FINANCEIRAS DIVERSAS;0.0;211.27;1T;2023
2023-01-01;355691;45891;DESPESAS FINANCEIRAS DIVERSAS;0.0;211.27;1T;2023
2023-01-01;355691;458919;Despesas Financeiras Diversas;0.0;211.27;1T;2023
2023-01-01;355691;45891911;Despesas Financeiras Diversas;0.0;211.27;1T;2023
2023-01-01;355691;458919119;Despesas Financeiras Diversas;0.0;211.27;1T;2023
2023-01-01;355691;46;DESPESAS ADMINISTRATIVAS;0.0;19933467.72;1T;2023
2023-01-01;355691;461;DESPESAS COM PESSOAL PRÓPRIO;0.0;10202289.44;1T;2023
2023-01-01;355691;4611;DESPESAS COM ADMINISTRAÇÃO;0.0;1114666.25;1T;2023
